Wavelength (μm),Flux (Center Region),Error (Center Region),Flux (Ring Region),Error (Ring Region)
4.877847274461499,3387.1581801426264,50.93177949763728,93.3391566335419,12.81237515537039
4.878634468370773,3396.666983522015,56.48471683758706,95.47016690101152,12.148540434233562
4.8794216622800475,3442.915081259645,60.065602281516384,92.2240712672104,12.799139069882536
4.880208856189322,3431.2586809323157,55.86679118769455,97.15073116914725,13.364920475337971
4.880996050098595,3450.8772115825136,50.76503119643471,95.67170894293137,13.56696414018382
4.8817832440078694,3447.652816584081,49.11852671504889,98.27115979606722,13.352943285170001
4.882570437917144,3416.9201449170523,50.759247130619876,99.26501540195795,13.171588591077965
4.883357631826418,3400.8512840741946,54.35841252684779,97.287814858519,13.127743638429088
4.884144825735692,3389.600747944396,57.93511177130063,97.20549180772569,13.64767638895639
4.884932019644967,3410.2547204288435,56.31929979695924,90.97412947666498,13.939124425614395
4.885719213554241,3423.141569161121,51.03886256345938,96.40341120590398,13.63730765112796
4.886506407463515,3429.5600141360437,48.8175424946778,99.24244426209249,13.143644649292497
4.8872936013727895,3437.7650108808352,50.484396796637,93.14921360015869,12.567695699695745
4.888080795282064,3442.4756138177568,53.891765019783165,97.51969857863438,12.517838119183029
4.888867989191338,3459.597398169247,58.173913071822476,102.5603454966604,13.387849078818451
4.889655183100612,3426.708104263117,57.31266849136312,100.07134915575568,13.95050906553478
4.890442377009887,3417.84383401753,52.06374686668194,107.44755031444409,14.092355487144383
4.891229570919161,3409.917522289135,48.508873842069626,99.27508794525524,13.398064178855055
4.892016764828435,3411.01825214904,49.33598300591697,96.89843618133922,12.6987821729335
4.892803958737709,3424.840241232036,52.35398059901658,94.83820154637466,12.574531625000674
4.893591152646983,3443.6172523027585,56.488999809789405,100.05920890525535,12.815140640805568
4.894378346556257,3450.715199034891,59.293153737353855,100.1290821970245,13.485628653905177
4.895165540465531,3451.238811351635,55.53638323061201,85.1982117170169,12.96809822385626
